Iteration,Rw
1,0.1440123649286921
2,0.14401198188302627
3,0.14401196535309516
4,0.14401196531986404
5,0.1440119648867784
6,0.14401196487937168
7,0.14400620130007433
8,0.1440035178132108
9,0.14399128360881808
10,0.1439621410120352
11,0.14394475324822148
12,0.14394261005543882
13,0.14394257151117668
14,0.14394257096029867
15,0.1439398114201233
16,0.1439393303932156
17,0.1439393128588684
18,0.14393930180616374
19,0.14393928450100235
20,0.1439392266789062
21,0.14393907092385605
22,0.14393889404844964
23,0.14393863653106048
24,0.14393859134437254
25,0.1439385831524387
26,0.1439385815300719
27,0.1438659538276619
28,0.14384321411402096
29,0.14382166475190303
30,0.14381479323799293
