Iteration,Rw
1,0.1435910652255905
2,0.14359106339418856
3,0.13950008353201063
4,0.13949097593245816
5,0.13948955885318062
6,0.13948955777983016
7,0.13948955773364408
8,0.13948309229834385
9,0.13947549906137535
10,0.1394525013962039
11,0.13938015555110095
12,0.13920199153152168
13,0.13908033903484734
14,0.1390078060798204
15,0.13899839365379946
16,0.13899107520603418
17,0.13898763859356691
18,0.13898531565858058
19,0.1389848502949629
20,0.13898450711578927
21,0.13898450324496345
22,0.13870162328779262
23,0.13869671873460426
24,0.13869637739895183
25,0.1386963351578358
26,0.1386963055331773
27,0.1386962799253058
28,0.13869621433624021
29,0.1386959819455473
30,0.1386944227613152
31,0.13868338121401194
32,0.13867700554429782
33,0.13866751559480875
34,0.13866682841669303
35,0.13866647463342344
36,0.13842688272049905
37,0.13832921466932446
38,0.13832112258437543
39,0.13831671206844984
40,0.13830996830022063
41,0.1383059605017827
42,0.13829880681545895
43,0.13829880681585413
