Iteration,Rw
1,0.8741869899492649
2,0.8739636132900797
3,0.8739634963519484
4,0.8739634963387054
5,0.5949959840950643
6,0.323880725939617
7,0.30326746782690966
8,0.30218813549950524
9,0.3021846262042714
10,0.3021846255472011
11,0.301816229136609
12,0.30000787432674153
13,0.29659092328688913
14,0.29570732819589374
15,0.29334659602224794
16,0.2929768270667341
17,0.29212494817812196
18,0.29187251063516106
19,0.29183630740862837
20,0.29173722706743155
21,0.29171852193643644
22,0.2917161108864135
23,0.2917159826199889
24,0.29171598184122927
25,0.2715242866700121
26,0.2715197231323552
27,0.2714940141638194
28,0.2714251997446353
29,0.27141458014640957
30,0.2713605412906767
31,0.27124096051641483
32,0.271173753936801
33,0.27113317140542076
34,0.27112918989260404
35,0.2711274150358313
36,0.27112740535613333
37,0.27112740533449864
38,0.2365926140734991
39,0.22694690674710594
40,0.21999691744921676
41,0.21535376040313547
42,0.20574862236067182
43,0.1968583648969595
44,0.19265703574499526
45,0.18774501753433523
46,0.168287173900526
47,0.14866441595076327
48,0.13972197441722517
49,0.1364306856278091
50,0.12810111547206418
51,0.12809653834228163
52,0.1223307089798985
53,0.12011501938911813
54,0.11866914246539553
55,0.11739055551849917
56,0.11729127255970848
57,0.11728732774260808
58,0.11728535368186793
59,0.11728527240667957
60,0.11728527110695515
61,0.11523662561101164
62,0.11508370634045795
63,0.11491656316253475
64,0.11487544837929718
65,0.11444058503869421
66,0.1141614184093971
67,0.11363068961017599
68,0.11353191276958623
69,0.11339344919368012
70,0.11336760171877239
71,0.11329338692231454
72,0.11297667487869005
73,0.11251486384162711
74,0.11137207421801551
75,0.11100263205990941
76,0.11073098317803738
77,0.11062141029014433
78,0.11053565314119253
