Iteration,Rw
1,0.8419363388915666
2,0.8418226901584972
3,0.8418226455487394
4,0.8418226452717025
5,0.2225843153703906
6,0.2218611854371804
7,0.2218611253814706
8,0.22186024886717678
9,0.22132259355565811
10,0.21831235536882165
11,0.21690766868268074
12,0.21580404263244246
13,0.21543370364017486
14,0.215193316827488
15,0.21514586547089212
16,0.2151411830496949
17,0.21514093368722892
18,0.21514092988515587
19,0.19363670505744016
20,0.19355722587567176
21,0.19353620322193493
22,0.19346455716426875
23,0.19346427475742758
24,0.1934642733769652
25,0.1872999317645228
26,0.18392751429263407
27,0.18259298956526923
28,0.18217342222389296
29,0.17986403305159598
30,0.1785517860085175
31,0.177312689653605
32,0.17535105338108817
33,0.1747137318248171
34,0.17303088156062546
35,0.17270745624916184
36,0.17241343103541376
37,0.1718272190434584
38,0.17120364227598533
39,0.1710628224126611
40,0.1708637159250682
41,0.17084225872775413
42,0.170841419872276
43,0.17084083890912344
44,0.1708335012059067
45,0.17082377951870945
46,0.17081119716884824
47,0.17080530418618448
48,0.1707500929828081
49,0.17068269870559574
50,0.16786775014773225
51,0.16203701662903455
52,0.16203379305380092
53,0.1616743106686812
54,0.1613654655266102
55,0.16127647500347525
56,0.16126820564491687
57,0.1612547140147281
58,0.16125284071839371
59,0.16125272292836984
60,0.1612526728740698
61,0.16125260958871998
62,0.16125254013490012
63,0.16125253099443917
64,0.16125253094707792
65,0.16125155779997738
66,0.16111328934276817
67,0.1593151610322493
68,0.15853241039351013
69,0.15807181992128524
