,25,25,60,70,75,80,85,90,95,100,105,105,111,117,122,154,209,209,209,264,318,372,427,481,536,590,644,650,655,661,666,672,677,688,699
25,0.0,0.0,0.013330836945441238,0.023877535697039765,0.05690278829147566,0.0740707148283436,0.08359435910517554,0.09361154421108031,0.10364227083657562,0.12195040770671195,0.22677540476241265,0.22677540476241265,0.253502685963344,0.26716508145585294,0.2721061983018521,0.2703315170494961,0.22667113370712388,0.2362010011416501,0.21740246888764547,0.20147242097912488,0.16775261490750104,0.13544565379737816,0.11936656451511052,0.10195876885762101,0.08976886271004536,0.08055163309204472,0.07346664800314961,0.07269417503758857,0.0715589853185159,0.07114502484815977,0.07125304178053904,0.07027448232482336,0.06874420756603128,0.06891254892273979,0.06643008479183032
25,0.0,0.0,0.013330836945441238,0.023877535697039765,0.05690278829147566,0.0740707148283436,0.08359435910517554,0.09361154421108031,0.10364227083657562,0.12195040770671195,0.22677540476241265,0.22677540476241265,0.253502685963344,0.26716508145585294,0.2721061983018521,0.2703315170494961,0.22667113370712388,0.2362010011416501,0.21740246888764547,0.20147242097912488,0.16775261490750104,0.13544565379737816,0.11936656451511052,0.10195876885762101,0.08976886271004536,0.08055163309204472,0.07346664800314961,0.07269417503758857,0.0715589853185159,0.07114502484815977,0.07125304178053904,0.07027448232482336,0.06874420756603128,0.06891254892273979,0.06643008479183032
60,0.013330836945441238,0.013330836945441238,0.0,0.0018733490292595079,0.016716695167288687,0.026822125743573788,0.032941224989438744,0.03975693876897002,0.04677106341748549,0.06057379899721438,0.14803019680382445,0.14803019680382445,0.17184924936049473,0.1840719984987903,0.18841476531899193,0.18627296301581786,0.14737629499444493,0.15559870032915057,0.13951658737211614,0.12585783387885663,0.09845268004129049,0.07386538174706825,0.06296262704553024,0.05185970319758626,0.04529302948956848,0.041328506481347116,0.03931914574482864,0.03937350222875324,0.0390018821001652,0.03926987404137905,0.03956511755318548,0.039326666479712946,0.038762300950838546,0.03941274456170574,0.03881660866504799
70,0.023877535697039765,0.023877535697039765,0.0018733490292595079,0.0,0.008041845131702696,0.01540696648246731,0.02020106349059403,0.025663528563818594,0.0314428479411093,0.04330257608562471,0.12277212401416704,0.12277212401416704,0.14512995104634163,0.15662105447036256,0.16069991911538695,0.15847085465938593,0.12201292443520373,0.12969017913161862,0.11473498353133749,0.10225308218366669,0.0776260461060172,0.05619961927614525,0.04737259131617211,0.0387175805455775,0.034231698453999426,0.032160617745010556,0.03200974711904392,0.032393937743183665,0.03231408706053884,0.03279526935935162,0.03320975442720109,0.03326512968473461,0.032922768523853896,0.033795926358878514,0.033841228569662984
75,0.05690278829147566,0.05690278829147566,0.016716695167288687,0.008041845131702696,0.0,0.0014742398913220045,0.0031001268484481814,0.0053700027303774656,0.008224528469020775,0.015030299932830227,0.07350341261698468,0.07350341261698468,0.0917618165789752,0.10133916029740098,0.1046875154394139,0.10265617594701504,0.07295488361408464,0.07912257757063879,0.06727220936769152,0.058015624025061996,0.0405268846629262,0.026929858917654204,0.02314335756771535,0.02018912402394546,0.020514199905300123,0.02265030171871174,0.02666099610854189,0.027664481409637065,0.028161794471727952,0.029169371093703544,0.029750219698200908,0.03040072574026409,0.030673512359757904,0.03191332285353676,0.0335408437293353
80,0.0740707148283436,0.0740707148283436,0.026822125743573788,0.01540696648246731,0.0014742398913220045,0.0,0.0005561793251152025,0.0015832469526307902,0.003236334500698712,0.007960002322254911,0.057357850515188935,0.057357850515188935,0.07388469088145722,0.08262268337671974,0.0856472997683908,0.08365665065032069,0.056762524431983374,0.062227942135502534,0.05181708683762909,0.043705843521436694,0.02905187753598093,0.018671017059336825,0.01679361983655603,0.01605622267364082,0.018174238939938858,0.02203281630528453,0.027505463248582274,0.02881159267404476,0.029553516990572848,0.030841150435028775,0.031330436339495504,0.032222236953443284,0.03281643485749819,0.034203463732321415,0.03637531699018859
85,0.08359435910517554,0.08359435910517554,0.032941224989438744,0.02020106349059403,0.0031001268484481814,0.0005561793251152025,0.0,0.0006291838772612968,0.0015775404359750222,0.005107698218319023,0.04975649789956493,0.04975649789956493,0.06532788505555198,0.07355174736035086,0.07651621821700794,0.07451895014552945,0.04916645777303308,0.05430804814288792,0.04456106510708202,0.037249072244673,0.024110305095633833,0.015359268679299487,0.014513117895823546,0.01488270362938604,0.01798428535024621,0.022634848157668475,0.02889799823555994,0.030366102447137888,0.031210768073228867,0.03254936157350563,0.033096173920753036,0.03412512592214667,0.03483733497752006,0.03624349644943825,0.038720806873536295
90,0.09361154421108031,0.09361154421108031,0.03975693876897002,0.025663528563818594,0.0053700027303774656,0.0015832469526307902,0.0006291838772612968,0.0,0.0005713360029939718,0.002907295033729218,0.04223933165471638,0.04223933165471638,0.05680139318135724,0.06457197726930608,0.0672553909600937,0.06535636906806652,0.04178046599851304,0.046575585066961356,0.03753834489586472,0.030974560429401277,0.019486992718862006,0.01247787492096053,0.012709124840927677,0.01426502083497172,0.018231129313317718,0.023739160697142325,0.030751351170896557,0.032288623299062236,0.03321576604531307,0.0346635088903664,0.035240965289646264,0.03644630416772665,0.03721179343536418,0.03869099332157744,0.04142797605283677
95,0.10364227083657562,0.10364227083657562,0.04677106341748549,0.0314428479411093,0.008224528469020775,0.003236334500698712,0.0015775404359750222,0.0005713360029939718,0.0,0.0014142209776447645,0.03570310815899902,0.03570310815899902,0.04916482402175071,0.056381927827124256,0.05897184131813715,0.05710350385809104,0.03515883196781422,0.0395751886150707,0.03131276550333362,0.025485562415116902,0.01560278264814352,0.010210006363876478,0.011352978811337122,0.014022862011650816,0.018999346102110848,0.025206656713160025,0.032925932899293575,0.034619128915002295,0.03566910811869395,0.03716232221243121,0.03780697447235504,0.03904987275761518,0.03998759000412788,0.04147697322817756,0.04447855658022404
100,0.12195040770671195,0.12195040770671195,0.06057379899721438,0.04330257608562471,0.015030299932830227,0.007960002322254911,0.005107698218319023,0.002907295033729218,0.0014142209776447645,0.0,0.02396580660475167,0.02396580660475167,0.03529941381103774,0.04149572621078235,0.04371323377155989,0.042123646031863915,0.023772506057893272,0.027417328471915137,0.020731641165107506,0.016361061138382427,0.009467177339538835,0.007359629996338546,0.010297598176167155,0.0149064130120381,0.021387310347128374,0.02889362147457364,0.03782942000613132,0.03965984725123528,0.040910807934436244,0.042552908357232244,0.04313257795996628,0.04465920430869119,0.045779994038625094,0.04728958749382217,0.05073505009647594
105,0.22677540476241265,0.22677540476241265,0.14803019680382445,0.12277212401416704,0.07350341261698468,0.057357850515188935,0.04975649789956493,0.04223933165471638,0.03570310815899902,0.02396580660475167,0.0,0.0,0.0013363981320639873,0.002707508350401011,0.0032761816620183737,0.003019988812090868,0.001368031901106459,0.0014726971526531907,0.001999692121488872,0.004285423622061635,0.011583923667634832,0.02367610420849864,0.03432522997255194,0.047546413367972495,0.060511523014085355,0.07349506103807923,0.08732729518902504,0.08987525551112618,0.09183983774063642,0.09411075965043869,0.0946455514935568,0.09697548905189435,0.09897524671605262,0.10059499564325936,0.10604337595399094
