Iteration,Rw
1,0.14259519525808734
2,0.14223141932495348
3,0.14223141755254873
4,0.1385697042783263
5,0.1385677371282025
6,0.1385675749422315
7,0.13856757429637423
8,0.13825930274365783
9,0.13784267221665886
10,0.13783834967917985
11,0.13783253252737496
12,0.13781581600242654
13,0.13778364870800486
14,0.13768740634072768
15,0.13753663156147275
16,0.13734885460993101
17,0.13723667300718642
18,0.13720790421511178
19,0.13720366243929308
20,0.13719918738560888
21,0.13718594390669098
22,0.13716124790809434
23,0.13716008544251082
24,0.13714666187672603
25,0.13714439561659694
26,0.13714423311299348
27,0.13714421445532546
28,0.1371442129253907
29,0.13596626235526563
30,0.1326836287578889
31,0.13233865816699622
32,0.1322312835515571
33,0.13196870885159434
34,0.13191867693766435
35,0.13188592380794611
36,0.13179001820630543
37,0.13124863051915117
38,0.1309978513585209
39,0.13090713000515034
40,0.13053920275801006
