Iteration,Rw
1,0.827900106187335
2,0.8277879587819619
3,0.8277879491352188
4,0.23118321820948232
5,0.23042363397325408
6,0.2304235665553886
7,0.23042356504371375
8,0.23042343093797427
9,0.23042319162525884
10,0.23042169737953022
11,0.23041843320451147
12,0.2304090903706581
13,0.23038614414916142
14,0.2303249712062752
15,0.2301822928247619
16,0.22987153150440995
17,0.22931406178158278
18,0.2285425144391374
19,0.228284818211123
20,0.2279008769551628
21,0.22788870829783683
22,0.22788866073891922
23,0.22788865818921833
24,0.20847194251751788
25,0.20837858482057178
26,0.20792856848136707
27,0.20790235216675318
28,0.20788783014263998
29,0.20788374461743148
30,0.20788217032945305
31,0.20788216928265374
32,0.20412647630405925
33,0.2021010319162156
34,0.20148037649623105
35,0.20123833404524336
36,0.19978382217039714
37,0.19934524577548812
38,0.19916421824517444
39,0.19914309466318003
40,0.19902977212024497
41,0.19887257759051688
42,0.1986824084869449
43,0.19861207183383284
44,0.19859762598406858
45,0.19859509542850085
46,0.19858901753396904
47,0.19857528175348693
48,0.19854510618249074
49,0.1985139649071629
50,0.19849091754548664
51,0.19849046717517538
52,0.19849045806696947
53,0.1984904560990437
54,0.1965760243899555
55,0.1960768078081344
56,0.195573445516013
57,0.19556007756058885
58,0.1948948828482483
59,0.19361290130919454
60,0.19175792395155766
