Iteration,Rw
1,0.14931475444786757
2,0.13830226747165864
3,0.13830107392091334
4,0.13830107384874285
5,0.13652260942430267
6,0.13652147188454308
7,0.1365214718818988
8,0.1358944992627479
9,0.13588474182206775
10,0.1358756004349955
11,0.13587349561517617
12,0.13587345907095472
13,0.13587345863506806
14,0.1352140003523625
15,0.134355143893791
16,0.13307796962178442
17,0.13305595890778907
18,0.13303040614658534
19,0.13291382750655834
20,0.13282903667195659
21,0.13279398373462395
22,0.13273998384822583
23,0.1326249280140727
24,0.13253270629194708
25,0.13252215494612907
26,0.13251855195153717
27,0.13251601703335159
28,0.13251576913297022
29,0.13248898962608305
30,0.1324642767936866
31,0.1324362598540772
32,0.13242715287635268
33,0.13242550467617467
34,0.13242543216056452
35,0.1324253693832658
36,0.1324253686160069
37,0.13235296966413826
38,0.1323376661943902
39,0.13231780662345605
40,0.1322554764180512
41,0.1295150424856121
42,0.12938395032625669
43,0.1292921640472665
44,0.12928383788598538
