Iteration,Rw
1,0.8314508676756903
2,0.8313352919958613
3,0.8313352761704403
4,0.22720195255161008
5,0.22644819964552051
6,0.22644813307240608
7,0.22644789680292546
8,0.2263013511539063
9,0.2253279106340557
10,0.22399342139985653
11,0.22287681730283274
12,0.22277312288682868
13,0.22275947411617053
14,0.22275316445937535
15,0.22275226011069502
16,0.22275224606343771
17,0.22275224584210876
18,0.2026334407534918
19,0.20220383359062047
20,0.20210770201108286
21,0.20177782886007484
22,0.20105765444230653
23,0.20079742125128056
24,0.20077920907272365
25,0.20075524527000732
26,0.2007276331150969
27,0.20072755178732957
28,0.20072728295476097
29,0.20072728147674163
30,0.19468644496688842
31,0.1937670015552538
32,0.19351070644614812
33,0.19290805774047942
34,0.19193491999625276
35,0.19116100797228563
36,0.19090229960468533
37,0.19085521506090874
38,0.19073675121620043
39,0.19041443103758404
40,0.18896103959946403
41,0.18895915988470827
42,0.1886125592084858
43,0.18858324046117692
44,0.1885524191340691
45,0.1885096298391448
46,0.18840418234601317
47,0.1882258132444244
48,0.18806461460930415
49,0.1880516137962167
50,0.18803074627065908
51,0.1880291787371403
52,0.18802914644811375
53,0.1880291395414608
54,0.1880291394827876
55,0.18799079220325357
56,0.18793628405742624
57,0.18789129731325127
58,0.18785463211069345
59,0.1878392732452178
60,0.1878386978737704
61,0.18783347770686679
62,0.18782815471865213
63,0.1877515799397043
