x,yobs,ycalc,ydiff
1.5,-0.5047978173961525,-0.594347659296695,0.08954984190054249
1.55,-0.2681782072878977,-0.2814674871912491,0.013289279903351381
1.6,0.29985659453057645,0.3134000381311359,-0.01354344360055948
1.6500000000000001,0.9357738363117338,0.9335336986064305,0.002240137705303291
1.7000000000000002,1.2584151499061067,1.2182239667717996,0.04019118313430714
1.75,1.0306375633082283,0.962223759720295,0.06841380358793336
1.8,0.3598645233587338,0.30146929342472056,0.05839522993401325
1.85,-0.32939231320620305,-0.3376557849191037,0.00826347171290065
1.9000000000000001,-0.5617317538779951,-0.5141564411756521,-0.04757531270234305
1.9500000000000002,-0.141270630603315,-0.08166010130600034,-0.059610529297314654
2.0,0.694732981260829,0.6988224746971851,-0.0040894934363560065
2.0500000000000003,1.4228436221986176,1.3311794369463992,0.09166418525221842
2.1,1.5839470885734939,1.417380270527159,0.16656681804633489
2.15,1.08531417234391,0.9099431102772745,0.17537106206663544
2.2,0.23779267086025258,0.10986035353733216,0.12793231732292043
2.25,-0.4871220550685209,-0.5685409285316086,0.08141887346308774
2.3000000000000003,-0.7867024390762984,-0.8769021008703815,0.09019966179408301
2.35,-0.6965860100005166,-0.8539498196864498,0.15736380968593322
2.4000000000000004,-0.493982334871943,-0.7254086414475498,0.2314263065756068
2.45,-0.4406773147781445,-0.6918908423641604,0.25121352758601595
2.5,-0.5843949357611576,-0.78300646667606,0.19861153091490236
2.5500000000000003,-0.765896179862421,-0.8785687693240625,0.11267258946164149
2.6,-0.796285217223998,-0.8505972467137409,0.0543120294897429
2.6500000000000004,-0.6336569611885225,-0.6882981851518774,0.0546412239633548
2.7,-0.40892952139171157,-0.5010908871843053,0.09216136579259371
2.75,-0.2964710407218964,-0.41221507568270827,0.11574403496081187
2.8000000000000003,-0.3605133499672838,-0.4501736142697394,0.0896602643024556
2.85,-0.5166332123810781,-0.5373269903758037,0.020693777994725604
2.9000000000000004,-0.6313267529025676,-0.5785387609745513,-0.05278799192801631
2.95,-0.6546568137756501,-0.559241041191503,-0.09541577258414713
3.0,-0.6579390926154978,-0.5568583104792716,-0.10108078213622618
3.0500000000000003,-0.7460738051522723,-0.6552200175976118,-0.09085378755466045
3.1,-0.9365372820467257,-0.8473022004126175,-0.0892350816341082
3.1500000000000004,-1.1280434392649694,-1.0261696638653237,-0.1018737753996457
3.2,-1.1928646435877484,-1.0805213786980812,-0.11234326488966717
3.25,-1.1027466263306356,-1.0057122858837646,-0.09703434044687098
3.3000000000000003,-0.9587596397017373,-0.9152134642561588,-0.04354617544557848
3.35,-0.8826002354533037,-0.9239032905707584,0.04130305511745469
3.4000000000000004,-0.8639106284147031,-1.00093736323604,0.13702673482133698
3.45,-0.7164922234738866,-0.9384011546667806,0.221908931192894
3.5,-0.21304315672295426,-0.4961889326997147,0.28314577597676044
3.5500000000000003,0.6920747481040044,0.3728269282237257,0.31924781988027867
