Iteration,Rw
1,0.1469614763396604
2,0.14696084830528466
3,0.14696035245902492
4,0.14696034936746932
5,0.14696027810217532
6,0.14696020054901185
7,0.146960199279063
8,0.1469601992779342
9,0.1469601900998661
10,0.14695999292230494
11,0.14695974150102822
12,0.14695974131352244
13,0.14695974055070604
14,0.1469584172046113
15,0.14671054726936036
16,0.14630146387985213
17,0.14602062611478234
18,0.14573487176246186
