x,yobs,ycalc,ydiff
1.5,-0.4511812299590703,-0.560347433902313,0.10916620394324272
1.55,-0.21648670343230325,-0.2741482511828555,0.05766154775055227
1.6,0.3025432491153867,0.24510180859296993,0.05744144052241679
1.6500000000000001,0.8654472664555362,0.7833384710284704,0.08210879542706573
1.7000000000000002,1.1465335947073805,1.0455620523589502,0.10097154234843031
1.75,0.958684216635728,0.8643618350437453,0.0943223815919827
1.8,0.4076966338898795,0.34640776492115294,0.06128886896872654
1.85,-0.15049707947876526,-0.1695638721103325,0.019066792631567242
1.9000000000000001,-0.3380745542777328,-0.3307611140646331,-0.007313440213099709
1.9500000000000002,-0.014020637301207766,-0.012523025604345817,-0.0014976116968619495
2.0,0.624155007274255,0.5926486151705259,0.031506392103729075
2.0500000000000003,1.1724161673985651,1.1046682682512972,0.06774789914726798
2.1,1.2907676499592389,1.2078214787646129,0.082946171194626
2.15,0.9172655261941445,0.8437336984450045,0.07353182774914002
2.2,0.2791096103277689,0.217682839051593,0.06142677127617588
2.25,-0.2895685015575223,-0.36578561599818726,0.07621711444066498
2.3000000000000003,-0.5748862191183464,-0.7034189842641377,0.12853276514579137
2.35,-0.5904554529708859,-0.7881714629610541,0.19771600999016825
2.4000000000000004,-0.5079752432994165,-0.7534494063261596,0.2454741630267432
2.45,-0.4922974120236928,-0.7370363750993488,0.244738963075656
2.5,-0.5802690099696234,-0.780039489487527,0.1997704795179036
2.5500000000000003,-0.6860734192049394,-0.827530954710361,0.14145753550542162
2.6,-0.7039653323029672,-0.8069964394001277,0.10303110709716046
2.6500000000000004,-0.6079942009371834,-0.7046841290789747,0.09668992814179134
2.7,-0.4681669190762414,-0.5766499093965249,0.10848299032028352
2.75,-0.3838816813054967,-0.49609682110874687,0.11221513980325015
2.8000000000000003,-0.40315451999476887,-0.4921144065797542,0.08895988658498533
2.85,-0.4968631480944047,-0.5347625826649407,0.03789943457053602
2.9000000000000004,-0.6002559681721594,-0.5742666432166951,-0.025989324955464355
2.95,-0.6750771635410995,-0.5928877785752409,-0.08218938496585859
3.0,-0.7347637629221921,-0.6195960459029111,-0.11516771701928108
3.0500000000000003,-0.8155689449507494,-0.6950056699514483,-0.12056327499930108
3.1,-0.9275234544103518,-0.8219816312460663,-0.10554182316428551
3.1500000000000004,-1.03505244387389,-0.9518880393589202,-0.08316440451496976
3.2,-1.0860123303910878,-1.0233213231997398,-0.06269100719134801
3.25,-1.0598409590765612,-1.0182812299480009,-0.04155972912856032
3.3000000000000003,-0.9847063981281952,-0.9783658647312033,-0.00634053339699181
3.35,-0.9003203651588565,-0.9556906182206928,0.055370253061836294
3.4000000000000004,-0.7959036723698686,-0.9361070325795636,0.14020336020969504
3.45,-0.5850418731000918,-0.8098807242559103,0.22483885115581848
3.5,-0.1578814545160652,-0.43678334206313757,0.27890188754707235
3.5500000000000003,0.5129510762159099,0.22665918782325076,0.28629188839265907
3.6,1.2928306235811196,1.0359526677676298,0.2568779558134897
3.6500000000000004,1.9096315789404081,1.6922640875096453,0.21736749143076284
3.7,2.0901722390574755,1.901541195914028,0.18863104314344747
3.75,1.7279138264313927,1.558204269764837,0.16970955666655563
3.8000000000000003,0.9646359172092326,0.8216833902183436,0.142952526990889
3.85,0.12040775765487989,0.02554850077215705,0.09485925688272284
3.9000000000000004,-0.4871200888472233,-0.5192965624210953,0.032176473573872044
3.95,-0.7122196103166193,-0.6897410802726593,-0.022478530043959943
4.0,-0.6271447674782988,-0.5760545469875342,-0.051090220490764615
4.05,-0.4262422765620429,-0.36959553780474486,-0.05664673875729803
4.1000000000000005,-0.272935575989889,-0.2135112998410469,-0.0594242761488421
4.15,-0.20588862487062248,-0.12894454228011246,-0.07694408259051003
4.2,-0.15994862580614003,-0.05276239259674091,-0.10718623320939911
4.25,-0.06079386227230778,0.07013988903836696,-0.13093375131067475
4.3,0.09838482824550791,0.22850399812933272,-0.13011916988382483
4.3500000000000005,0.2579530278229304,0.3619305239309785,-0.10397749610804813
4.4,0.3534403991956879,0.4216859709574628,-0.06824557176177487
4.45,0.37080962534697987,0.4109133164522224,-0.040103691105242534
4.5,0.3462153998097586,0.3710556800076979,-0.024840280197939324
4.55,0.32079013050957567,0.33725489626760347,-0.0164647657580278
4.6000000000000005,0.30170426751810975,0.31062447252341535,-0.008920205005305604
4.65,0.26640693502691276,0.2705083775029653,-0.004101442476052541
4.7,0.19831159585546312,0.20636032415314312,-0.008048728297679997
4.75,0.11138130165029324,0.132229240660798,-0.02084793901050476
4.800000000000001,0.037467000439398095,0.07047756520809281,-0.03301056476869472
4.8500000000000005,-0.0071462909180593625,0.02646425736103312,-0.03361054827909248
4.9,-0.03727904087609988,-0.015521091620726221,-0.02175794925537366
4.95,-0.07854414397584843,-0.07008792307396719,-0.008456220901881237
5.0,-0.1333264105617175,-0.1274540835101903,-0.00587232705152721
