x,yobs,ycalc,ydiff
0.05,3.5326482609795416e-11,0.03964114970480607,-0.03964114966947958
0.06,3.8156793803747734e-11,0.0431240118031654,-0.0431240117650086
0.07,3.203549155554159e-11,0.04452689726321802,-0.04452689723118253
0.08,1.4527686858229524e-12,0.043767149137923955,-0.04376714913647119
0.09,-9.324193283105455e-11,0.04086030811365431,-0.04086030820689625
0.1,-4.0282123337183453e-10,0.035919018398048265,-0.0359190188008695
0.11,-1.154121401563621e-09,0.0291474190222725,-0.029147420176393903
0.12,-2.786678531602723e-09,0.020831288828775395,-0.020831291615453926
0.13,-6.6014188636165e-09,0.01132441236270517,-0.011324418964124033
0.14,-1.3957597132827934e-08,0.0010318107645161502,-0.001031824722113283
0.15,-2.7144578233117622e-08,-0.009609371740926296,0.009609344596348064
0.16,-5.207014586597983e-08,-0.020150425928919864,0.020150373858774
0.17,-9.306245753181994e-08,-0.03015211355732882,0.030152020494871288
0.18,-1.568537255420995e-07,-0.03920519324107858,0.03920503638735304
0.19,-2.5939227510463905e-07,-0.04694947338255621,0.046949213990281104
0.2,-4.073711795087689e-07,-0.05309049978310856,0.05309009241192905
0.21,-6.107238548286025e-07,-0.05741309797323436,0.05741248724937953
0.22,-8.912008258680009e-07,-0.05979113934608554,0.059790248145259677
0.23,-1.2432135887182778e-06,-0.06019307881924574,0.06019183560565702
0.24,-1.6587813317355366e-06,-0.05868301154968464,0.0586813527683529
0.25,-2.115956863411587e-06,-0.05541720775766053,0.055415091800797116
0.26,-2.5477798330535604e-06,-0.0506362979983787,0.05063375021854565
0.27,-2.8598029878220904e-06,-0.044653486197108974,0.04465062639412115
0.28,-2.828678278909606e-06,-0.037839354770576344,0.037836526092297436
0.29,-2.225384253567248e-06,-0.03060398638171345,0.03060176099745988
0.3,-7.298569269338877e-07,-0.023377252769201762,0.02337652291227483
0.31,2.412425521677803e-06,-0.016588206732479092,0.01659061915800077
0.32,7.729697358265196e-06,-0.01064455471325607,0.010652284410614334
0.33,1.595835479799422e-05,-0.0059131825631500295,0.005929140917948023
0.34,2.8880374642859448e-05,-0.0027026562730876626,0.002731536647730522
0.35000000000000003,4.741144258244058e-05,-0.0012485250828467545,0.001295936525429195
0.36,7.283711368251313e-05,-0.0017021209637514893,0.0017749580774340024
0.37,0.00010845265763652842,-0.004123382293596558,0.0042318349512330865
0.38,0.00015542246212362304,-0.008478038486089122,0.008633460948212745
0.39,0.00021543146077356598,-0.014639285437656772,0.014854716898430338
0.4,0.000293333707073061,-0.022393868700399347,0.022687202407472407
0.41000000000000003,0.0003899329676436002,-0.03145228235455463,0.03184221532219823
0.42,0.0005065863905668608,-0.04146259652001494,0.0419691829105818
0.43,0.0006486513359849884,-0.05202725453959822,0.05267590587558321
0.44,0.0008152849772652026,-0.06272204021908462,0.06353732519634982
0.45,0.0010059952181708928,-0.07311631277447993,0.07412230799265082
0.46,0.0012237987405795138,-0.08279354717732765,0.08401734591790716
0.47000000000000003,0.001464249045232228,-0.09137120324266669,0.09283545228789891
0.48,0.0017227844259048522,-0.0985189787529224,0.10024176317882726
0.49,0.001995134730096089,-0.10397457864558311,0.1059697133756792
0.5,0.002271031877453637,-0.10755625018458936,0.109827282062043
0.51,0.0025395655993270747,-0.10917148750790003,0.11171105310722709
0.52,0.0027826915851127,-0.10882149073424763,0.11160418231936033
0.53,0.0029827719004610845,-0.10660116631534473,0.10958393821580582
0.54,0.0031214762756661247,-0.10269466699455457,0.1058161432702207
0.55,0.003160775659214199,-0.09736668155252162,0.10052745721173582
0.56,0.0030761594386831555,-0.09094988644700841,0.09402604588569156
0.5700000000000001,0.0028436779113557953,-0.08382915391410925,0.08667283182546505
0.58,0.0024024388442666286,-0.07642326543448115,0.07882570427874777
0.59,0.0017250793011844114,-0.0691649983516191,0.07089007765280352
0.6,0.0007881561443873673,-0.06248053120482869,0.06326868734921605
0.61,-0.00048798721096703903,-0.05676914629650586,0.05628115908553882
0.62,-0.0021250437100542026,-0.052384194560917065,0.05025915085086286
0.63,-0.004135151614919609,-0.04961622854700312,0.04548107693208351
0.64,-0.0066027207930786135,-0.04867910704755627,0.042076386254477655
0.65,-0.00953099233448706,-0.0496997344192137,0.04016874208472664
0.66,-0.012906968446592003,-0.05271192557332516,0.039804957126733154
0.67,-0.016795331479167838,-0.05765469211003232,0.04085936063086448
0.68,-0.02116588330861995,-0.06437503536752139,0.04320915205890144
0.6900000000000001,-0.025967666223027285,-0.07263511819695019,0.046667451973922906
0.7000000000000001,-0.03121395133026884,-0.0821234791934982,0.05090952786322936
0.71,-0.03682792482741957,-0.09246976078898862,0.055641835961569054
0.72,-0.04271480430369128,-0.10326225517819033,0.06054745087449905
0.73,-0.04880514332023205,-0.11406743747562549,0.06526229415539345
0.74,-0.05496958188719169,-0.12445056019981504,0.06948097831262334
0.75,-0.06107687165025942,-0.13399633172038605,0.07291946007012663
0.76,-0.0669547399520658,-0.14232869617029392,0.07537395621822812
0.77,-0.07242813411034474,-0.1491287738176816,0.07670063970733687
0.78,-0.07735401156010158,-0.15415010709665844,0.07679609553655686
0.79,-0.081459630453418,-0.157230484378856,0.075770853925438
0.8,-0.08454762873149875,-0.1582997751598677,0.07375214642836896
0.81,-0.08650440688402568,-0.15738339901530263,0.07087899213127695
0.8200000000000001,-0.08698929777984972,-0.1546012575347497,0.06761195975489999
0.8300000000000001,-0.08582250215646528,-0.1501621736793777,0.06433967152291242
0.84,-0.08297031580826249,-0.14435409643039857,0.06138378062213608
0.85,-0.07808703666940316,-0.137530530073048,0.05944349340364484
0.86,-0.0710615479761985,-0.130093827418156,0.059032279441957505
0.87,-0.06198596213424318,-0.12247613613107845,0.060490173996835275
0.88,-0.05059290029167908,-0.11511889996064884,0.06452599966896976
0.89,-0.03689171313307593,-0.10845188663887917,0.07156017350580324
0.9,-0.021124382657040544,-0.10287273817001831,0.08174835551297777
0.91,-0.0031862258987364156,-0.09872801593741254,0.09554179003867612
0.92,0.016754823145265628,-0.09629664355957959,0.11305146670484523
0.93,0.03832050196173563,-0.09577653794746686,0.1340970399092025
0.9400000000000001,0.06139239629932395,-0.09727506882200893,0.15866746512133287
0.9500000000000001,0.08563431994099893,-0.10080380611175531,0.18643812605275423
0.96,0.11059094050912031,-0.10627781169773766,0.21686875220685797
0.97,0.13590778811255974,-0.11351951650403087,0.24942730461659063
0.98,0.16110999885515942,-0.12226700615585233,0.28337700501101176
0.99,0.18576496498463557,-0.13218632867862573,0.3179512936632613
1.0,0.20933040356951071,-0.14288724596506328,0.352217649534574
1.01,0.23126401231165755,-0.15394168613117543,0.385205698442833
1.02,0.2512762884238448,-0.16490402428301598,0.4161803127068608
1.03,0.2687439786093826,-0.1753322308441422,0.4440762094535248
1.04,0.2831613695369601,-0.18480888372394608,0.46797025326090613
1.05,0.2944910152514245,-0.19296104536178094,0.48745206061320545
1.06,0.3021727901866148,-0.19947805792624196,0.5016508481128568
1.07,0.3058540761090537,-0.20412640729219433,0.509980483401248
1.08,0.30581095126933344,-0.2067609443218922,0.5125718955912256
1.09,0.3016912447792017,-0.2073319239657668,0.5090231687449684
1.1,0.293396049063121,-0.20588752066443045,0.49928356972755145
1.11,0.28150013470999197,-0.20257169311488826,0.48407182782488023
1.12,0.26596247861079836,-0.1976174924888122,0.4635799710996106
1.1300000000000001,0.2469927996744381,-0.19133612515722953,0.43832892483166763
1.1400000000000001,0.22536309990867037,-0.18410228355082708,0.40946538345949746
1.1500000000000001,0.20136971336924703,-0.17633643729479778,0.3777061506640448
1.16,0.17551744404132819,-0.16848492264946952,0.3440023666907977
1.17,0.14860274702568332,-0.16099877454126604,0.30960152156694937
1.18,0.121192639613243,-0.15431230692981843,0.27550494654306146
1.19,0.09399738728005871,-0.1488224608920052,0.24281984817206392
1.2,0.06763446006429705,-0.14486990484697695,0.212504364911274
1.21,0.04279320530437273,-0.1427227893447161,0.18551599464908883
1.22,0.020236196171527842,-0.1425639335863689,0.16280012975789673
1.23,0.00022478322144179642,-0.14448205820141746,0.14470684142285925
1.24,-0.016621516312763235,-0.14846748643800026,0.13184597012523702
1.25,-0.029671943303148943,-0.1544125229318715,0.12474057962872255
1.26,-0.039114972894713856,-0.1621164957222947,0.12300152282758084
1.27,-0.04458175734431683,-0.1712952238288629,0.12671346648454607
1.28,-0.045742163098216104,-0.1815944601699547,0.1358522970717386
1.29,-0.04320625792829129,-0.19260666808964477,0.14940041016135347
1.3,-0.036969222759520984,-0.20389032849671906,0.1669211057371981
1.31,-0.02710659529282059,-0.21499085142793,0.18788425613510942
1.32,-0.01449522966079834,-0.22546208676014332,0.21096685709934498
1.33,0.0004987607684858108,-0.23488739776211484,0.23538615853060066
1.34,0.01738946545763947,-0.24289927986588733,0.2602887453235268
1.35,0.035279451379010215,-0.24919657475089188,0.2844760261299021
1.36,0.053538855735030214,-0.253558443525469,0.3070972992604992
1.37,0.07137917087380785,-0.25585441720372065,0.3272335880775285
1.3800000000000001,0.08815177080032308,-0.25605003058238296,0.34420180138270606
1.3900000000000001,0.10315574372899938,-0.2542077581585304,0.3573635018875298
1.4000000000000001,0.11550102884789826,-0.250483197808345,0.36598422665624325
1.41,0.12499785150278708,-0.24511667873667858,0.37011453023946567
1.42,0.1310946321629935,-0.23842069363836763,0.36951532580136115
1.43,0.1330453072370684,-0.2307637603080397,0.3638090675451081
1.44,0.13119858050770475,-0.22255149512446323,0.353750075632168
1.45,0.12533046646895069,-0.2142058212327679,0.3395362877017186
1.46,0.11506178829508759,-0.20614333087433157,0.3212051191694192
1.47,0.10119395764601079,-0.19875386923993119,0.29994782688594196
1.48,0.0839074663169727,-0.19238040381319796,0.27628787013017064
1.49,0.063322931222477,-0.1873011882305336,0.2506241194530106
1.5,0.040459356747937485,-0.183715125473086,0.22417448222102349
1.51,0.01584881821283282,-0.18173108635780086,0.19757990457063368
1.52,-0.009892335408174227,-0.18136175260419174,0.17146941719601752
1.53,-0.03584579617553418,-0.18252233787373295,0.14667654169819877
1.54,-0.06129712737963914,-0.18503430522028072,0.12373717784064159
1.55,-0.0852854347350827,-0.18863395645141084,0.10334852171632815
