x,yobs,ycalc,ydiff
1.5,-0.4896473495847684,-0.5619733319044995,0.07232598231973109
1.55,-0.2430274237216633,-0.25019730598385337,0.007169882262190064
1.6,0.31683488650979813,0.31153784906924603,0.005297037440552099
1.6500000000000001,0.9273502547920021,0.9010191271940923,0.026331127597909787
1.7000000000000002,1.2261745851215677,1.196561786110211,0.029612799011356827
1.75,1.0007100929497175,0.9985573468532981,0.0021527460964193557
1.8,0.36670383786656924,0.40369665264683896,-0.03699281478026972
1.85,-0.27235815379467265,-0.21674743342855018,-0.05561072036612247
1.9000000000000001,-0.4806650699236144,-0.4454433463024578,-0.03522172362115661
1.9500000000000002,-0.0899596507935083,-0.10353014930739596,0.013570498513887655
2.0,0.6733606697013534,0.6150198333161738,0.05834083638517962
2.0500000000000003,1.333003497016878,1.2634028001407702,0.06960069687610781
2.1,1.4796634278057486,1.4350479913715513,0.0446154364341973
2.15,1.033311465776289,1.021784586690855,0.011526879085433928
2.2,0.26820378895401664,0.25882674145818674,0.009377047495829904
2.25,-0.4021363708927352,-0.4606829904043258,0.058546619511590625
2.3000000000000003,-0.7082470850524563,-0.8526353851091577,0.14438830005670145
2.35,-0.6690161587715593,-0.8958896887486207,0.22687352997706145
2.4000000000000004,-0.5121363149164833,-0.7806498378067919,0.2685135228903086
2.45,-0.4613112900817453,-0.7200572963548545,0.2587460062731092
2.5,-0.5692239110118715,-0.7862491891335626,0.21702527812169103
2.5500000000000003,-0.7160531918367385,-0.8908609878634147,0.17480779602667618
2.6,-0.7476916226139663,-0.9002769210767877,0.15258529846282143
2.6500000000000004,-0.6203276872871906,-0.7695368878486426,0.14920920056145204
2.7,-0.4308934418211646,-0.5791353967344446,0.14824195491327996
2.75,-0.3227205827443584,-0.45532110556752975,0.13260052282317136
2.8000000000000003,-0.3619866141758864,-0.4574212841631309,0.09543466998724448
2.85,-0.49481641479800237,-0.5367446458288824,0.04192823103088
2.9000000000000004,-0.6136690843718423,-0.5983971567358719,-0.015271927635970406
2.95,-0.66263030991172,-0.6005023738973561,-0.06212793601436395
3.0,-0.6819496306992062,-0.5934206661099882,-0.088528964589218
3.0500000000000003,-0.7542903549592707,-0.6619672349862037,-0.09232311997306697
3.1,-0.908910156118617,-0.8287341071400804,-0.08017604897853658
3.1500000000000004,-1.0792236465587708,-1.0165069142568606,-0.06271673230191022
3.2,-1.1581054331565952,-1.1127695877807837,-0.04533584537581148
3.25,-1.100248118258004,-1.07838999921089,-0.021858119047113878
3.3000000000000003,-0.9699128667292536,-0.991207427979397,0.021294561250143396
3.35,-0.8766835494016162,-0.9678924565067639,0.09120890710514773
3.4000000000000004,-0.8472183087124135,-1.0233754045403574,0.1761570958279438
3.45,-0.7536364996938596,-1.0012519570251643,0.24761545733130474
3.5,-0.38655914955905807,-0.6645320102821716,0.2779728607231135
3.5500000000000003,0.360323180733629,0.09993794326377294,0.2603852374698561
3.6,1.3375990599288026,1.1240997688339573,0.21349929109484522
3.6500000000000004,2.1615745673270292,1.9953560986254817,0.16621846870154755
3.7,2.4265140915996293,2.2910185650992045,0.13549552650042473
3.75,1.969452517054104,1.8530512435534499,0.1164012735006541
3.8000000000000003,0.9932550463334155,0.9011242260121085,0.09213082032130704
3.85,-0.04998465797566376,-0.10312631172167003,0.05314165374600627
3.9000000000000004,-0.7353916035095798,-0.7423546989531355,0.006963095443555778
3.95,-0.9038493668392658,-0.8741854473901868,-0.02966391944907898
4.0,-0.700924745319124,-0.6536835356323434,-0.04724120968678058
4.05,-0.4125134575240848,-0.36058441789300316,-0.05192903963108164
4.1000000000000005,-0.24305995002245645,-0.18476205648370408,-0.058297893538752366
4.15,-0.20531062190621985,-0.13080684021646616,-0.07450378168975369
4.2,-0.17988486716735372,-0.08526124646484429,-0.09462362070250943
4.25,-0.06158101858018099,0.04317829534756504,-0.10475931392774603
4.3,0.1438878927861427,0.23975891563156354,-0.09587102284542084
4.3500000000000005,0.3418794001279023,0.4128163593799569,-0.07093695925205462
4.4,0.4450336333610802,0.4861883197657349,-0.041154686404654695
4.45,0.4437764961580027,0.46064382469968423,-0.016867328541681548
4.5,0.3935985211955435,0.3959779753560955,-0.002379454160552019
4.55,0.34845560400299774,0.34609744459679503,0.002358159406202709
4.6000000000000005,0.31420496850041,0.31622833935923517,-0.0020233708588251464
4.65,0.26273866882661834,0.2773410080586378,-0.014602339232019479
4.7,0.17975907641564343,0.21109356797176543,-0.031334491556122
4.75,0.08857248609848214,0.1328363510201379,-0.044263864921655766
4.800000000000001,0.025415137046101974,0.07120770295536359,-0.04579256590926162
4.8500000000000005,-0.0021539967453554506,0.032517688153596215,-0.034671684898951664
4.9,-0.02448169520452448,-0.0069246816180311525,-0.017557013586493326
4.95,-0.07476300289346594,-0.07057118521778719,-0.0041918176756787495
5.0,-0.1478681920430369,-0.1470927518918065,-0.0007754401512303777
