Iteration,Rw
1,0.8642632151855161
2,0.8641084642888418
3,0.8641084595047761
4,0.7120239662850857
5,0.3314876143916121
6,0.3141856337988321
7,0.3136218658996084
8,0.313620229860846
9,0.3136202297466771
10,0.3136201861805504
11,0.3136198426979296
12,0.31361836246536057
13,0.31361537147380936
14,0.3136052390162104
15,0.31358228835388874
16,0.313520624914711
17,0.31337301606647916
18,0.31304230895978996
19,0.31241104509236073
20,0.311397812167781
21,0.31137610536017846
22,0.3102875002510051
23,0.30983972487182676
24,0.30974685833706755
25,0.3097188849403108
26,0.3097163630524157
27,0.3097155206346378
28,0.3097154882316715
29,0.28406966890426844
30,0.28366032710504024
31,0.2835759160877116
32,0.2834192437736223
33,0.2833814634294346
34,0.28338131332236505
35,0.2833812965321118
36,0.28338128372503285
37,0.2606788674719893
38,0.24672741841395107
39,0.2404288947606918
40,0.2379342185938206
41,0.2309062429062365
42,0.22226669485743453
43,0.21817454877866124
44,0.21417960255053028
45,0.19968436009056936
46,0.18732098023291538
47,0.1815469332012857
48,0.17755286743833837
49,0.1772237050946401
50,0.1761821306186316
51,0.176038844894318
52,0.17602527563328296
53,0.1760174581235352
54,0.17601660693780702
55,0.17601322605610176
56,0.17600626089464638
57,0.17598283990567423
58,0.17592858085233473
59,0.1757895163044587
60,0.16877492690440196
61,0.16871342131821965
62,0.16843895188240962
63,0.16716273054424982
64,0.16683032438118486
65,0.16657831575443452
66,0.16653764903492346
67,0.16651838454049916
68,0.1665180730952987
69,0.16651792712389787
70,0.16651756982754767
71,0.1665165722439633
72,0.16651353265198224
73,0.16651338561722914
74,0.16651271587119176
75,0.16651255102507412
76,0.16651254838686977
77,0.16606500702603985
78,0.1658427700637112
79,0.16501090986802727
80,0.15804811171848912
81,0.15744159074040467
82,0.15462716809682064
83,0.15429457055286583
84,0.1528109393679634
85,0.15230870864075358
86,0.15151366026462418
