25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
0.3079316874219273,0.30819339226219755,0.3082666939841126,0.307106673394115,0.3104359010168161,0.31043692323518657,0.31042477944317426,0.3104935804305287,0.3107977042683529,0.311408465493406,0.3115038033308798,0.3115132202608418,0.31151675160957726,0.31151557449333256,0.3114849694709548,0.3113790290088827,0.3113378299402988,0.31087936818845213,0.3155702771692432,0.3238508886508881,0.3298614054570289,0.3305283858172891,0.3366025928848051,0.3367036507649051,0.3371255167989508,0.33800436761303804,0.3385806903386071,0.34523352649610456,0.34614132459358377,0.3461580443793733,0.354002208744893
0.45557206278725154,0.4559426533804481,0.4560483805284383,0.45515232451285753,0.45641217175767074,0.4556169073286518,0.45549265123721017,0.45561175870581844,0.4560780992568882,0.4633271433046149,0.463437560976751,0.4634515709471162,0.46345682468600624,0.4634550734397109,0.4634095410360187,0.46325192886940636,0.46319063524905607,0.45946934480444346,0.4597954587287123,0.46030620202458344,0.4623571575771929,0.46271374639797896,0.4639832985264738,0.46402095762668305,0.46408922026869837,0.4644247960946992,0.46452661644170823,0.46673415106073274,0.4667297803798114,0.46652156937575073,0.4690481514741379
0.5481182144748112,0.5486192015328301,0.548809291525233,0.554135015492405,0.562474322458797,0.5644497631895636,0.5657910202151257,0.5661761714661993,0.5668777453547559,0.5719192567025839,0.5720695530270061,0.5720868470017723,0.5720933322423092,0.5720911704954621,0.5720349650774744,0.5718404078613583,0.5717647467217589,0.5691813771558277,0.5675230427165597,0.5663053148437809,0.566342417760664,0.5661252860406536,0.5649670860888157,0.5649245293493101,0.5648294709901412,0.5646291367634745,0.564498720826197,0.5642932072236051,0.5640265025847504,0.5640096177845426,0.5634195748392754
0.3495213353013323,0.3498438341433886,0.34996655590986114,0.3526990167382559,0.36157712449577184,0.36090940559998586,0.3611660806276037,0.36112185215322384,0.3605459474680096,0.35905481172555576,0.35915795836575515,0.3591688159068282,0.35917288748473186,0.3591715302920965,0.359136243283607,0.3590140959465296,0.35896659420433225,0.3606328893497544,0.3629617299175312,0.3724970042130905,0.37959736490988943,0.3800543153466076,0.3837102975907336,0.3836315964387141,0.3838455563193255,0.38390678936945244,0.384298132237802,0.3856437413794953,0.38598490547072845,0.3860153376598444,0.389770288777875
0.5105137851172731,0.5109623499341654,0.5111332385449181,0.5153257853554948,0.5113628149647949,0.5122794715077313,0.513724233819055,0.514365682264418,0.514930783568978,0.5193666307307628,0.5195135313421673,0.5195292365197158,0.5195351259612974,0.5195331628141002,0.5194821209870628,0.5193054377396207,0.5192367275878387,0.5175521201744584,0.513022278373042,0.5118515081823921,0.5166855140579869,0.516727754792118,0.5164988528708649,0.5164971601083602,0.5166215558081426,0.5169112018002049,0.5167837457941938,0.5187427379540454,0.5193449514392173,0.5193633954986666,0.5244727528205451
0.36040549536147887,0.36069127095117676,0.3608100531516861,0.36151689351709015,0.3630599133131957,0.36588468240697647,0.36643685954264793,0.366373177437744,0.36606565836421256,0.36794652397026967,0.368041351914996,0.36805247800590407,0.3680566502899947,0.36805525952863094,0.3680190997331793,0.36789393121046154,0.36784525456273853,0.36908915861242025,0.37236866806004054,0.3792519005433122,0.3878117834493477,0.38857855830254845,0.39715131673273907,0.3972289871005607,0.3976051563202018,0.3985137316925984,0.39878979612910304,0.40278062933939723,0.40460560654145494,0.4047413496919981,0.41486697063087047
0.38508920798288454,0.38543590745601436,0.3855788391993646,0.3855966573597637,0.3886317109296617,0.3901928681380892,0.39056826582449666,0.3910283206173351,0.39045794521992905,0.3945786596205122,0.3946987206332156,0.3947106525909269,0.39471512707506845,0.3947136355803566,0.3946748567177932,0.3945406221935407,0.39448841987855177,0.4023722424495367,0.41576528818954483,0.49157591807354745,0.4910967845702578,0.49065678938597795,0.48861101982219235,0.4885707282531347,0.4882417901775593,0.48765820632047646,0.4873993439287737,0.48481123067079535,0.483460507738572,0.48338144926086024,0.48181664344144515
0.4858455757911886,0.48624597678739245,0.4864027253112299,0.48896808353997573,0.4905634862533755,0.49174845548422885,0.4905318808836021,0.48974841963457844,0.487952474495719,0.4927947473184481,0.49295303154476144,0.4929679337839105,0.49297352212359014,0.49297165934369785,0.4929232270664662,0.4927555768760572,0.4926903795797856,0.49138192644675377,0.48318617077306353,0.4293645381508517,0.43923265259614086,0.4400723903632136,0.4519794914291174,0.4522071783079906,0.4525515307754108,0.4531819140368845,0.45415881185641077,0.458682514650151,0.46110885721261374,0.4611793130580972,0.47222819440403335
0.4626802734578554,0.46301494325306297,0.46308837867850683,0.4621880055810113,0.46245985283123686,0.462847394859504,0.46248486694689633,0.46229199172225904,0.46236344342280605,0.4689094298668435,0.46903317833011804,0.4690473574590499,0.46905267463239864,0.4690509022412827,0.4690048200722536,0.4688453048717701,0.468783271182693,0.4644516564662116,0.46651790628621886,0.46709973455259135,0.46994043148452985,0.4703460549654636,0.472073506587184,0.47218859884563574,0.4723451971214832,0.47308690074756843,0.47326435444282056,0.4781592084091242,0.47873827459066326,0.4787323127413082,0.48448966832114093
0.30396446610453337,0.3041985206275486,0.30426112653165377,0.30373379552206853,0.305925188583164,0.3058689386357848,0.3062605906927669,0.3066843646682559,0.30698926390474784,0.3093143984091999,0.3094137217606431,0.3094230755062984,0.30942658316092014,0.30942541394271406,0.30939501426933086,0.30928978463070594,0.30924222017763153,0.30877789112909676,0.31300035678303306,0.3213694057061811,0.327114046201418,0.3277039315842759,0.3330100468917668,0.3331046706002834,0.33345856575597743,0.33412046351275554,0.33463767755705276,0.3391772372064276,0.3398415896481951,0.33986333492735377,0.346107757918104
0.5485444450604784,0.5490287085363773,0.549218873021767,0.5534681556962964,0.5577849568168268,0.5598027761887175,0.5617329101001262,0.562083931916079,0.5633141605793176,0.5664189271254711,0.5665816438120882,0.5665987718843654,0.5666051949114674,0.566603053902432,0.5665473876675354,0.5663546968544371,0.566279761538233,0.5624167732636418,0.557003335549896,0.5525156396147457,0.5501686129594762,0.549793106886506,0.54641651749327,0.5463757658097044,0.5461707931500022,0.5458330033868599,0.5455118570328785,0.5444603679780717,0.5435094508850543,0.5434667531608987,0.5412360259860921
0.35127221143895093,0.3515917880149132,0.3517127963539682,0.35372625336664926,0.36134036364176764,0.36255081476669315,0.3633054453512988,0.363255634721913,0.36370347935711833,0.36238321819318664,0.36248059503190777,0.3624915530180998,0.36249566226292346,0.3624942925146489,0.36245867905952034,0.3623354017148474,0.3622874605252523,0.36324233138840156,0.364859098974423,0.3739713262003605,0.38090063910590866,0.3813663114704372,0.3847050998052518,0.38461477467760774,0.3848201119815433,0.3848667078155025,0.3852505966320893,0.3865331797109972,0.3868167689550045,0.3868432033101771,0.39066686086502683
