25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
90.79723380913599,90.7966657708839,90.79749251274616,90.97385818466032,91.216877718845,91.24764956304843,91.30457466121942,91.34558375821567,91.41717169691947,91.8039466502781,91.8039466502781,91.8039466502781,91.80394665027808,91.80394665027812,91.8039466502781,91.80394665027808,91.8039466502781,91.60780870051218,91.6915237496298,91.76991059336243,91.82065849094379,91.8115601638668,91.69402287019403,91.69516313893358,91.69340357492491,91.69025415620251,91.68874483182539,91.64555572779156,91.64083802645298,91.64004242779245,91.55643225947355
87.54768489046971,87.5496991214139,87.55162382932095,87.71724764750817,87.6141847959193,87.6215178294824,87.75227066297967,87.81157538065644,87.90788183630531,88.03894019105407,88.03894019105405,88.03894019105404,88.03894019105405,88.0389401910541,88.03894019105405,88.03894019105402,88.03894019105405,87.89535298223194,87.63337068354973,87.58312235841035,87.51866759118076,87.52107344192996,87.5480860540156,87.55068932925921,87.55400055308672,87.56403252096838,87.57462350224165,87.6301398367234,87.63074803200107,87.63228837327321,87.60065162501431
86.19582596947832,86.2003987906987,86.20176348444849,86.17393154518325,86.00642344015709,86.07628060549902,86.18333659379184,86.18725448911067,86.24201749840795,86.16983122088571,86.16983122088573,86.1698312208857,86.1698312208857,86.16983122088574,86.16983122088574,86.16983122088568,86.16983122088573,86.10574789843001,85.4708457331143,84.66705188633834,84.13963861235683,84.07541413750263,83.55996894525175,83.55505571620012,83.53335444134302,83.487533207245,83.45145405088306,83.22188322282675,83.18047924623426,83.17866840486282,82.79337301738083
85.30290893291543,85.30434444858213,85.30504538286436,85.3385796697453,85.5572783975962,85.68348860096035,85.73449067697683,85.73079834947568,85.76948239205026,85.94409680370973,85.94409680370968,85.94409680370968,85.94409680370968,85.94409680370974,85.94409680370971,85.94409680370967,85.94409680370968,85.75851325299338,85.67436566841343,85.67121050363089,85.76662483551286,85.76603643075703,85.71508424351362,85.71419239001035,85.71492051881431,85.72077804217179,85.72377883134156,85.73897151840066,85.73382330839306,85.73531013272391,85.8523038063659
178.8842488205509,178.8874450714363,178.88739912289626,178.68918628348177,178.63901645393986,178.72286884407686,178.71510752214394,178.6352624527474,178.57661475362485,178.27836306609916,178.27836306609916,178.27882461357422,178.2788246135734,178.2788246135738,178.2788246135738,178.27882461357402,178.27882461357402,178.4753882629319,178.33506318158683,177.95027165956247,177.79272064020603,177.74953159242918,177.41461643068993,177.40833947742604,177.39219248448666,177.34550233085778,177.31187969936573,177.10122064276445,177.06120742207906,177.05959734844797,176.79867832777785
83.75894151686688,83.75692896569754,83.75784816037769,83.91508452369911,83.94165920211444,83.87383493197719,83.88483708338033,83.93704199739129,83.97402942952489,84.20778375861504,84.20778375861504,84.2077837586151,84.20778375861508,84.20778375861502,84.20778375861504,84.20778375861512,84.20778375861505,84.13462931126172,84.33634313282975,84.5483997851535,84.59869429760978,84.6113839201407,84.65817288556251,84.6611664818662,84.66238650891867,84.67367083205534,84.67797297704766,84.69210323803748,84.70381186061215,84.70039742744606,84.68079340215645
176.9717243648618,176.97581389763587,176.97807525130702,177.14194084830297,177.18343388972662,177.26791004790343,177.44561677888888,177.50312023396447,177.6373784395101,177.93770721884985,177.93770721885002,177.93770721884965,177.9377072188502,177.93770721884985,177.93770721884985,177.93770721884965,177.93770721884985,177.69767445710468,177.1603673567042,176.43101575899178,175.95321263397662,175.87867432365678,175.2326657823785,175.2283960580211,175.20478628862224,175.15414758356204,175.11555179072218,174.83833749522003,174.79002887519644,174.78715366445087,174.3240529944711
82.09823728285515,82.09554893690029,82.09473661504931,82.08031230013515,82.36745343154635,82.40502213249619,82.35245978563147,82.34279558380832,82.3328096317198,82.57783242771713,82.57783242771718,82.57783242771718,82.57783242771718,82.57783242771715,82.5778324277172,82.5778324277172,82.5778324277172,82.28559420307167,81.92895738965986,81.62804728452109,81.50202668598908,81.46962246667631,81.20724594367188,81.20254125613856,81.19124476043713,81.16732902825514,81.14685544426469,81.03169383510877,80.98069595253929,80.97722253086562,80.83222651794185
89.93980231187388,89.93457148083216,89.93293822274265,89.86528018618955,89.9100965060626,89.81788345507347,89.69712938952829,89.68865869785584,89.63357274648085,89.64273386416704,89.64273386416703,89.64205047531141,89.64205047531144,89.64205047531136,89.6420504753114,89.64205047531145,89.64205047531138,89.48951725760756,89.42173865686033,89.53167816048786,89.61866794861739,89.63726478149128,89.80634468697289,89.80526070973245,89.80890122185802,89.82463808882021,89.83190316624196,89.90693492647462,89.89465895322553,89.89753510790297,90.04684931707439
95.74056824154445,95.74383583916985,95.7438436130392,95.77565509239967,95.45770059228606,95.45244704090395,95.54218037790223,95.57317471673629,95.6092415053219,95.32907226180757,95.32907226180754,95.32907226180751,95.32907226180751,95.32907226180755,95.32907226180753,95.32907226180747,95.32907226180753,95.50027001010487,95.42432317656198,95.48485122307227,95.43847659356219,95.4441604046849,95.55480581673882,95.55721722855738,95.55770179122158,95.56418498141124,95.5707448885707,95.60437681690395,95.61306564988463,95.61904514159266,95.57861849779687
