25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
154.50422188665766,154.5018371214201,154.50043751176958,154.45868049328752,154.7564412862895,154.66455088821562,154.64748419852071,154.66461479019418,154.6817788060686,154.67537801306267,154.67537801306256,154.67537801306264,154.67537801306267,154.67537801306284,154.67537801306267,154.67537801306256,154.67537801306258,154.64505936977872,154.69493690523817,154.523129012959,154.09909737032362,154.07722829005985,153.8526538977781,153.85032781992672,153.83878460811886,153.80951768518307,153.81150421981752,153.67208940459037,153.5938949396277,153.59151061061678,153.13801840936404
154.79975607092376,154.80020393821977,154.79970850057722,154.80461767989667,155.12814861030006,155.0838803913397,155.08832464349314,155.0843982657779,155.03766792585293,155.03834853558115,155.03917774110522,155.03917774110516,155.03917774110516,155.03917774110516,155.03917774110516,155.03917774110516,155.0391777411052,155.01418148744696,155.09990113802397,154.98402572674047,154.5819322876588,154.5654766210233,154.38442398197634,154.38503358314185,154.37884614486515,154.3576768401997,154.37170113453038,154.2836032712922,154.23465800458172,154.23252442429444,153.84887279832208
154.55366260665497,154.55511291487431,154.5552325657927,154.6589298586273,154.5604568639709,154.5436276003434,154.51062761986293,154.46935222811206,154.43483418995558,154.29250367867544,154.29250367867544,154.29250367867547,154.29250367867547,154.29250367867542,154.29250367867547,154.2925036786754,154.2925036786754,154.13106976784945,154.01124493128253,153.70988839874644,153.48001000205906,153.4740142381809,153.26612843659888,153.26363083294046,153.26827898839346,153.2801904664609,153.27334140553006,153.2811190623801,153.28628656808672,153.2863067129647,153.0941010065698
154.8101129928284,154.8154192078401,154.8181836621961,154.9690138732221,154.7913857168059,154.69013663643378,154.59939994118125,154.58571350438632,154.54444147676736,154.39318527664406,154.39347675120794,154.39347675120794,154.3934767512079,154.3934767512079,154.39347675120797,154.3934767512079,154.3934767512079,154.23064472193548,154.1818276254952,153.8667972654242,153.6186196324581,153.6115365253537,153.39653925318942,153.39400072913767,153.40148196704013,153.41127731966625,153.40654838107633,153.41223904791534,153.41465649933505,153.4139369131022,153.22572803527845
157.2606127929498,157.26075733262482,157.26243670914036,157.3058086810448,157.13397269801155,156.98798162941011,156.99503934067707,156.96349980760465,156.92673796895767,156.8397831160474,156.8402195839714,156.8402195839714,156.8402195839714,156.8402195839714,156.84021958397142,156.8402195839714,156.84021958397133,156.92835898187735,156.71646932713125,156.50533730819242,156.26697446558094,156.23255150397182,156.04186574460724,156.0373336224168,156.0270620561395,155.99006508849848,155.98086383604988,155.69042043626112,155.65685261421436,155.65571509625116,155.3157987138349
157.36130401301173,157.36161358199612,157.36346150841382,157.39022039977627,157.24101391163157,157.17493060438068,157.2159457251036,157.2340819412515,157.31445107950574,157.21982869536257,157.2193120676539,157.21931206765385,157.2193120676538,157.21931206765385,157.2193120676539,157.21931206765387,157.21931206765396,157.2810863268069,157.09781847694845,156.84604098392043,156.62432297430172,156.59310685751856,156.39230963900826,156.38957119035817,156.37905397709434,156.3547804056929,156.3406622844421,156.15509190865845,156.13432590134695,156.1374611872705,155.87684132955144
153.44614752713483,153.4457610234851,153.4450093049474,153.3439046475757,153.18864376458723,153.10882927651622,153.0566514147304,153.05680908523908,153.0445440612171,153.00092435821506,153.00092435821512,153.00092435821506,153.00092435821506,153.00092435821512,153.00092435821503,153.00092435821506,153.000924358215,153.0075293028321,152.95527158055722,152.72198893818566,152.50027641634338,152.489354629713,152.39620271905633,152.3982848916268,152.39607679803248,152.40128957602235,152.39821495242077,152.3850818544756,152.40259725556533,152.40160702592144,152.36442082323043
153.30119766998254,153.29839058232398,153.29739611568456,153.18452092465097,152.87046102832394,152.76554646843127,152.71010659791816,152.71389711321603,152.75014100540267,152.73484874812496,152.7348487481249,152.73484874812496,152.73484874812493,152.73484874812488,152.734848748125,152.7348487481249,152.73484874812496,152.71453995999474,152.6110452068865,152.29159897731108,152.00928936631414,152.00072292849921,151.90543998642897,151.90840475633254,151.90528176466873,151.90945165341776,151.90015127020405,151.86255250512016,151.86566179252506,151.86371916792436,151.76487006536559
154.1931571360038,154.19270152970947,154.1923319748162,154.06819338210525,153.8222735853371,153.76214719469183,153.7683788077474,153.7862363891644,153.83647665916362,153.91529523900587,153.9161907218687,153.91619072186876,153.9161907218688,153.91619072186901,153.9161907218689,153.91619072186884,153.91619072186882,153.86718209712524,153.88708571628183,153.67836508904904,153.23997351520416,153.21400385009787,152.94038708693947,152.93722431212967,152.9226338614268,152.88998518887135,152.88561901831116,152.7146090644669,152.6327046507468,152.63037806327796,152.1230500087184
154.89649237709813,154.89743234429577,154.89631774799022,154.86570929395518,155.01232083422857,155.02431227578248,155.03099454978468,155.0098643620572,155.0010096248821,154.94906924973418,154.94906924973418,154.94906924973418,154.94906924973418,154.9490692497342,154.94906924973418,154.94906924973418,154.94906924973418,154.90714684375857,154.95450120775965,154.77798829512727,154.3558044018863,154.33383869825286,154.111009057612,154.1105118167315,154.10111043967316,154.0740254205145,154.0826659405027,153.9696181998366,153.9076887942949,153.90456309978134,153.4857827456885
154.92888808711862,154.93482383314654,154.93855098729955,155.06321462255423,154.94198297661026,155.01510106611877,155.06881333711993,155.1162422641684,155.2131631693082,155.16481769370358,155.1641700755425,155.16417007554256,155.16417007554253,155.16417007554242,155.16417007554253,155.16417007554244,155.16417007554244,154.9664317890697,154.87672046555969,154.6476960639143,154.4824623515807,154.48770608663838,154.31729603525477,154.31800047804177,154.33036023351374,154.35006625640992,154.35431244622384,154.4097604040485,154.43739855251744,154.43871368258172,154.3284198848774
154.7743406231399,154.77952114259742,154.7821658415453,154.9126108106918,154.8570985511322,154.8660974259393,154.85511664791008,154.8744035671084,154.91298441681016,154.8483307464903,154.8483307464903,154.84833074649032,154.8483307464903,154.8483307464903,154.84833074649032,154.8483307464903,154.8483307464903,154.64382397768279,154.56858011118126,154.24704606972313,154.01375455639058,154.00926547013663,153.79807751891306,153.79717648466874,153.80669250939945,153.81957799505406,153.81676168985192,153.83759004799577,153.8498950440691,153.84983819232605,153.70275187331896
162.23271998656668,162.2299047962705,162.2301858863165,162.10781010055504,162.2251248437212,162.2801065976491,162.31867646945122,162.35836130746063,162.39918689765776,162.3306781596954,162.33089297570004,162.3308929757,162.33089297570004,162.33089297570004,162.33089297570004,162.33089297570004,162.33089297569998,162.36196728244138,162.51704485665172,162.39606504502913,162.42372723595565,162.43513508177122,162.48903257376776,162.48572880874417,162.4631640426623,162.45425574130536,162.42822045612584,162.38028308664073,162.369331024544,162.36953784537542,162.29177606971
161.86421495688938,161.8653590966467,161.866053057218,161.8204224847346,161.7832885769762,161.74995648239693,161.704921657459,161.67603702402212,161.63220116765447,161.66633160426056,161.66614674785131,161.6661467478513,161.66614674785134,161.66614674785131,161.6661467478515,161.6661467478515,161.6661467478514,161.69948708060153,161.93277833075604,161.92452669119496,161.96971745086412,161.97630041124202,162.09412975125682,162.09351771496247,162.08529879018613,162.08573267860882,162.07462334387807,162.08808525354146,162.07013148228194,162.07170793397435,162.05097470579355
162.3630285935886,162.36267374016032,162.36087687924228,162.28483208632628,162.37539669331437,162.2994666570073,162.2652947047079,162.25580529088117,162.21734954695143,162.11012420906013,162.10944750641863,162.1094475064186,162.1094475064188,162.1094475064186,162.10944750641863,162.10944750641877,162.10944750641866,162.13337142678643,162.29265216122408,162.0832007823507,161.90246269411384,161.87080844202015,161.70059981786198,161.70261853889258,161.68540620462105,161.65895889024188,161.63258328680527,161.49492491218612,161.48486675956383,161.4812014363776,161.15060184241142
162.30807004328477,162.3091167056348,162.31009298067642,162.2775825915537,162.2735462793959,162.3923308652509,162.4248672406391,162.4330436164892,162.45272036423592,162.46936998925912,162.47004306378744,162.47004306378744,162.4700430637875,162.4700430637875,162.47004306378747,162.47004306378747,162.47004306378744,162.39814792015446,162.53753285492775,162.2516539089712,162.04571994931737,162.0198237326377,161.8834045753774,161.89088261359916,161.88181895070426,161.87447881325699,161.85946845002942,161.79157487251032,161.81843281565526,161.8164605205346,161.54271243399322
