25C,60C,70C,75C,80C,85C,90C,95C,100C,105C,111C,117C,122C,154C,209C,264C,318C,372C,427C,481C,536C,590C,644C,650C,655C,661C,666C,672C,677C,688C,699C
106.63577564804953,106.63624467218432,106.63582716791986,106.54574663981349,106.41795696360022,106.40762432559956,106.40627327066991,106.40652296105738,106.4061644096638,106.39147995793572,106.39147995793559,106.39147995793579,106.39147995793566,106.39147995793562,106.3914799579355,106.39147995793567,106.39147995793569,106.3524695856589,106.09172868021146,105.94123009224022,105.98160508907307,105.98952145371548,106.13305245795658,106.13425766987564,106.1418830141862,106.15983051509058,106.1728511993669,106.2725982432738,106.28233857557888,106.28277526711473,106.41612569263064
110.9824224204292,110.98315058584296,110.98410175530121,111.03133845248433,111.03580822133631,111.01775480135389,111.0128100911221,111.00089853827012,110.98366669821368,110.98487014208796,110.984870142088,110.9848701420878,110.98487014208791,110.984870142088,110.98487014208781,110.98487014208796,110.98487014208793,110.96138469921513,110.86545528639157,110.87624638388401,110.78655087704436,110.77667550462176,110.63512110285286,110.6356398092755,110.63758637866873,110.63684886362203,110.63495872008063,110.58382859797226,110.61107190740894,110.61301589355632,110.60857997069573
121.6451995150955,121.64612445721149,121.64892461059648,121.92815635795345,122.43168504802556,122.32801980701092,122.3318531842135,122.31921253065575,122.31043567557998,122.46796195827746,122.4679619582774,122.46796195827746,122.46796195827746,122.4679619582774,122.46796195827753,122.46796195827746,122.46796195827753,121.91236039500188,122.14637343084249,122.39727279779036,122.51860934105167,122.5421457793643,122.44806601544101,122.45839387015666,122.47071361001386,122.51454064266954,122.52523710421772,122.63540915961036,122.65631848858412,122.65891055845019,122.82603568146294
108.36493564185831,108.36425387569496,108.36272765807367,108.17194016901503,108.0220218790901,107.98729692332205,108.03125405047125,108.05071320910216,108.0711331221169,107.99980623814623,107.99980623814618,107.9998062381461,107.99980623814605,107.99980623814616,107.9998062381461,107.99980623814608,107.99980623814616,107.99634992381664,107.29888245357431,106.30702974315776,105.7812815727729,105.68556343129636,104.9510998595157,104.94127556534193,104.91082944991123,104.84728455914582,104.78604354108134,104.42442766481193,104.26253808419638,104.25773729260159,103.66705071607335
112.73554316116481,112.73554316116503,112.7349257902356,112.6887100274154,112.64668585044978,112.71346231958555,112.74007733769973,112.77019719948018,112.80117249842088,112.72135500508269,112.72135500508276,112.72135500508274,112.72135500508277,112.7213550050828,112.72135500508281,112.72135500508281,112.72135500508271,113.39110365106423,113.73047809084916,113.99164804181834,114.09091423429001,114.0811626850122,114.08464284269755,114.07657397565083,114.0794095657573,114.06210620668396,114.06805651401652,114.05542967428453,114.0284616636422,114.02760618147545,114.02486751379115
102.66117207721351,102.66187809873924,102.66144581906754,102.70390848704263,102.67370892560328,102.67968882926505,102.66525210029984,102.64795354206287,102.62836457840491,102.74332879675367,102.74332879675376,102.74332879675379,102.74332879675376,102.74332879675372,102.74332879675374,102.74332879675372,102.74332879675372,102.34604919540863,102.41536941109312,102.54340038324156,102.72421942779023,102.76512410757773,103.10568488526135,103.11367524843487,103.12657683073706,103.16696691669163,103.19107295525184,103.37195167508452,103.43447141546132,103.4335630823297,103.67649396513086
106.77816095030617,106.7775466746643,106.77743650699162,106.78275641959262,106.61492085965384,106.55619822859639,106.47998433715742,106.43984292118958,106.40195398286939,106.31200616732485,106.31200616732482,106.31200616732481,106.31200616732491,106.31200616732485,106.31200616732482,106.31200616732494,106.31200616732482,106.17054204335808,105.78480069665814,105.5982692683488,105.39251055956521,105.37872304588818,105.31800464026163,105.31330041701155,105.2866583300823,105.2396525384828,105.20671325474052,105.01379681604189,105.02507206170526,105.02442315571007,104.66640862282851
102.5874474795277,102.58693872502852,102.58624700504906,102.42352296574715,102.18313794771379,102.35598627542278,102.3758878692112,102.40106111623393,102.417800451242,102.37194292290047,102.37194292290046,102.37194292290052,102.37194292290043,102.37194292290043,102.37194292290036,102.37194292290027,102.37194292290043,102.89107969400605,103.36134909572407,103.95049002235976,104.35094880402058,104.42042986986168,105.1447008488729,105.15062728533651,105.18742227458378,105.24448398350926,105.31261544231964,105.6704494278175,105.79021312398132,105.79545607856332,106.49135048249971
102.56156381711466,102.56007804514593,102.55896914201956,102.36589312009947,102.09195731534821,102.25620169162109,102.27184626701893,102.29495901014087,102.30840544858982,102.25307175169702,102.25307175169705,102.25307175169698,102.25307175169698,102.25307175169701,102.25307175169701,102.253071751697,102.25307175169702,102.76176073850812,103.18946475769073,103.68295391370037,103.99839182900259,104.05515142389117,104.67942278897137,104.68250228575464,104.7113737188498,104.75787926739805,104.8155500215498,105.11855627324168,105.20283709933588,105.2083269844386,105.76944296266335
106.77843747261372,106.77832607870953,106.77703913549348,106.76428421006341,106.58659336132011,106.52337080358063,106.44556476390024,106.40543130092477,106.36601953338928,106.26548520012531,106.26548520012528,106.26548520012531,106.26548520012527,106.26548520012526,106.26548520012531,106.26548520012526,106.26548520012526,106.08736786450775,105.63532152861688,105.41114039541368,105.13001013531856,105.10513029783128,104.96875598715619,104.95956894896386,104.93107729568833,104.87629397139024,104.83744577925751,104.5937257663712,104.57494667096611,104.57309438606408,104.16067572404451
112.76511301599207,112.76548026570366,112.76568146522051,112.71996876192821,112.66669403072198,112.73834933845659,112.75817903105079,112.7874818097143,112.81512302708701,112.74462951649437,112.74462951649437,112.74462951649437,112.74462951649437,112.74462951649437,112.74462951649437,112.74462951649441,112.74462951649438,113.41607856092647,113.7092339858951,113.97048111442784,114.08255195029007,114.07335068765425,114.09726113483305,114.09285436078613,114.09842467938594,114.08710432707962,114.09961139179174,114.13285506754313,114.13009522183278,114.12905451130159,114.2223279624802
102.62685566405482,102.62694714198146,102.62562945731234,102.65484107684067,102.62138318922587,102.62473143103443,102.61544298289958,102.59774344273974,102.57986028910183,102.6834491076674,102.68344910766744,102.6834491076674,102.68344910766737,102.68344910766739,102.68344910766739,102.68344910766739,102.68344910766741,102.28012390997142,102.37883038424673,102.49173954857247,102.63723400470398,102.67566410559718,102.98029433179532,102.9865621786761,102.99481895577756,103.02854956174657,103.04391121766011,103.1775578239563,103.21028575346095,103.21268245553726,103.34897223201516
