Iteration,Rw
1,0.8816188988172078
2,0.8816132537124312
3,0.8816131916171329
4,0.5519029069797766
5,0.34649542630011076
6,0.32801711048329607
7,0.32686079608306545
8,0.3268569388669976
9,0.3268569381531562
10,0.32640824314461137
11,0.3229916400377367
12,0.31743030198277516
13,0.31556553219408867
14,0.31430523462856097
15,0.3129935537032519
16,0.31235888111726634
17,0.3119611869345587
18,0.3117637790183987
19,0.311708421150638
20,0.31163722519437875
21,0.3116289699525843
22,0.31162658390972997
23,0.31162605511214814
24,0.31162604578071795
25,0.3116260457630222
26,0.2960058174900463
27,0.2958625678308441
28,0.29578064512880814
29,0.2957440130367952
30,0.29568989301745363
31,0.2956877611306402
32,0.2956876975786625
33,0.2956876671421265
34,0.2956876670217908
35,0.25779498444577803
36,0.2473183840865602
37,0.24207196832083686
38,0.23626296489159154
39,0.23471599005553068
40,0.23387983997581183
41,0.23177256016248846
42,0.22835797812465894
43,0.22429706478938097
44,0.21853288541230434
45,0.21008352837603053
46,0.20705291914092908
47,0.19124390452770956
48,0.18900423723226462
49,0.1793952054706027
50,0.165661866217313
51,0.16351178236634992
52,0.1632504865943777
53,0.16311177217037762
54,0.1629319872484606
55,0.16286933396709116
56,0.16263480781190887
57,0.16247022691029223
58,0.16197025254774794
59,0.16185279044148063
60,0.16163197344550478
61,0.1616064361368405
62,0.16159221374893876
63,0.16158957162597137
64,0.16158912660462932
65,0.1615887754516698
66,0.1615884975614081
67,0.16158694086986364
68,0.16158396256073643
69,0.16157592946100455
70,0.16156076531566044
71,0.16154006131886037
72,0.16153951695168683
73,0.16152771393352547
74,0.1615234883263177
75,0.16152338163100763
76,0.16152229214473204
77,0.16152222664228072
78,0.1615222201620084
79,0.15697369687803425
80,0.15641755337591806
81,0.1550856231380215
82,0.15317358532735242
83,0.1529195159276921
84,0.15289173324423483
85,0.15271056781612613
86,0.15250391835635627
87,0.15064371018937808
