Iteration,Rw
1,0.13175226803573747
2,0.13175218615652684
3,0.13175218596389437
4,0.1311865126795459
5,0.13118575337687738
6,0.13073462263750685
7,0.1307239317435488
8,0.1307233904652868
9,0.13072332740484122
10,0.13072320145798802
11,0.1307232014006555
12,0.13053314728081902
13,0.13040032604921292
14,0.13039299620413758
15,0.13039285198938189
16,0.13039253647104404
17,0.13039123437367725
18,0.13038802748342362
19,0.13038311197245134
20,0.13037925210162774
21,0.13037812420399558
22,0.13037799526664395
23,0.13037798650908802
24,0.13037798027727726
25,0.12997423011678158
26,0.12995856455244026
27,0.12994372629400044
28,0.12991919277871491
